tgl_transaksi,bulan,kode_cabang,nama_cabang,kode_produk,nama_produk,nama_kategori,jumlah_pembelian,nama_kota,kode_propinsi,nama_propinsi,keuntungan
16/01/2020 0:00,1,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000035,hand sanitizer,Obat & Alat Medis,5,Jakarta Pusat,P32,DKI Jakarta,1700
16/01/2020 0:00,1,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000004,kacang panjang 1 kg,Buah & Sayur,4,Jakarta Pusat,P32,DKI Jakarta,1360
16/01/2020 0:00,1,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000011,semangka 1 buah,Buah & Sayur,10,Jakarta Pusat,P32,DKI Jakarta,300
16/01/2020 0:00,1,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000008,pisang 1 sisir,Buah & Sayur,9,Jakarta Pusat,P32,DKI Jakarta,540
16/01/2020 0:00,1,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000037,alkohol,Obat & Alat Medis,16,Surabaya,P10,Jawa Timur,3680
16/01/2020 0:00,1,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000024,bumbu fried chicken,Makanan & Minuman,17,Surabaya,P10,Jawa Timur,6970
16/01/2020 0:00,1,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000039,masker hijab 1 pak,Obat & Alat Medis,20,Surabaya,P10,Jawa Timur,3600
17/01/2020 0:00,1,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000007,ketimun 1 kg,Buah & Sayur,6,Surabaya,P10,Jawa Timur,1080
17/01/2020 0:00,1,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000030,obat batuk sirup,Obat & Alat Medis,19,Surabaya,P10,Jawa Timur,2280
17/01/2020 0:00,1,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000014,telur ayam ras 1 kg,Makanan & Minuman,11,Surabaya,P10,Jawa Timur,4400
17/01/2020 0:00,1,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000015,telur ayam kampung 1 kg,Makanan & Minuman,10,Makassar,P26,Sulawesi Selatan,9300
17/01/2020 0:00,1,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000020,snack gurih 1 ons,Makanan & Minuman,1,Makassar,P26,Sulawesi Selatan,180
17/01/2020 0:00,1,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000004,kacang panjang 1 kg,Buah & Sayur,6,Makassar,P26,Sulawesi Selatan,2040
17/01/2020 0:00,1,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000035,hand sanitizer,Obat & Alat Medis,10,Makassar,P26,Sulawesi Selatan,3400
17/01/2020 0:00,1,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000033,pulse oximeter 1 buah,Obat & Alat Medis,10,Jakarta Pusat,P32,DKI Jakarta,7000
17/01/2020 0:00,1,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000023,markisa 600 ml,Makanan & Minuman,11,Jakarta Pusat,P32,DKI Jakarta,4730
17/01/2020 0:00,1,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000026,minuman probiotik,Makanan & Minuman,14,Jakarta Pusat,P32,DKI Jakarta,420
18/01/2020 0:00,1,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000017,air mineral 600 ml,Makanan & Minuman,14,Jakarta Pusat,P32,DKI Jakarta,420
18/01/2020 0:00,1,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000034,tissue alkohol 1 pak,Obat & Alat Medis,14,Jakarta Pusat,P32,DKI Jakarta,12320
18/01/2020 0:00,1,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000028,paracetamol 1 pak,Obat & Alat Medis,1,Jakarta Pusat,P32,DKI Jakarta,870
18/01/2020 0:00,1,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000025,susu kotak 1 l,Makanan & Minuman,19,Surabaya,P10,Jawa Timur,8930
18/01/2020 0:00,1,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000001,bawang merah 1kg,Buah & Sayur,6,Surabaya,P10,Jawa Timur,2460
18/01/2020 0:00,1,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000021,kacang goreng 1 kg,Makanan & Minuman,4,Surabaya,P10,Jawa Timur,1560
18/01/2020 0:00,1,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000029,permen herbal 1 pak,Obat & Alat Medis,19,Surabaya,P10,Jawa Timur,3230
18/01/2020 0:00,1,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000018,jus kesehatan 600 ml,Makanan & Minuman,2,Makassar,P26,Sulawesi Selatan,560
18/01/2020 0:00,1,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000004,kacang panjang 1 kg,Buah & Sayur,5,Makassar,P26,Sulawesi Selatan,1700
18/01/2020 0:00,1,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000011,semangka 1 buah,Buah & Sayur,13,Makassar,P26,Sulawesi Selatan,390
19/01/2020 0:00,1,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000024,bumbu fried chicken,Makanan & Minuman,1,Makassar,P26,Sulawesi Selatan,410
19/01/2020 0:00,1,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000013,susu kotak (800 ml),Makanan & Minuman,19,Makassar,P26,Sulawesi Selatan,10260
19/01/2020 0:00,1,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000005,kacang hijau 1 kg,Buah & Sayur,13,Makassar,P26,Sulawesi Selatan,4420
19/01/2020 0:00,1,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000027,masker medis 1 pak,Obat & Alat Medis,5,Jakarta Pusat,P32,DKI Jakarta,2750
19/01/2020 0:00,1,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000019,nasi goreng instant (1 ons),Makanan & Minuman,15,Jakarta Pusat,P32,DKI Jakarta,3000
19/01/2020 0:00,1,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000022,kacang mete 1 kg,Makanan & Minuman,15,Jakarta Pusat,P32,DKI Jakarta,31800
19/01/2020 0:00,1,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000007,ketimun 1 kg,Buah & Sayur,4,Jakarta Pusat,P32,DKI Jakarta,720
19/01/2020 0:00,1,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000021,kacang goreng 1 kg,Makanan & Minuman,14,Surabaya,P10,Jawa Timur,5460
19/01/2020 0:00,1,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000028,paracetamol 1 pak,Obat & Alat Medis,11,Surabaya,P10,Jawa Timur,9570
19/01/2020 0:00,1,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000036,nebulizer mini 1 buah,Obat & Alat Medis,17,Surabaya,P10,Jawa Timur,10880
20/01/2020 0:00,1,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000037,alkohol,Obat & Alat Medis,13,Surabaya,P10,Jawa Timur,2990
20/01/2020 0:00,1,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000038,suplemen daya tahan tubuh,Obat & Alat Medis,4,Surabaya,P10,Jawa Timur,880
20/01/2020 0:00,1,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000019,nasi goreng instant (1 ons),Makanan & Minuman,20,Surabaya,P10,Jawa Timur,4000
20/01/2020 0:00,1,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000009,rambutan 1 kg,Buah & Sayur,11,Makassar,P26,Sulawesi Selatan,1210
20/01/2020 0:00,1,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000019,nasi goreng instant (1 ons),Makanan & Minuman,7,Makassar,P26,Sulawesi Selatan,1400
20/01/2020 0:00,1,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000017,air mineral 600 ml,Makanan & Minuman,14,Makassar,P26,Sulawesi Selatan,420
20/01/2020 0:00,1,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000003,buncis 1 kg,Buah & Sayur,6,Makassar,P26,Sulawesi Selatan,1380
20/01/2020 0:00,1,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000033,pulse oximeter 1 buah,Obat & Alat Medis,18,Jakarta Pusat,P32,DKI Jakarta,12600
20/01/2020 0:00,1,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000023,markisa 600 ml,Makanan & Minuman,2,Jakarta Pusat,P32,DKI Jakarta,860
20/01/2020 0:00,1,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000011,semangka 1 buah,Buah & Sayur,8,Jakarta Pusat,P32,DKI Jakarta,240
21/01/2020 0:00,1,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000014,telur ayam ras 1 kg,Makanan & Minuman,2,Jakarta Pusat,P32,DKI Jakarta,800
21/01/2020 0:00,1,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000013,susu kotak (800 ml),Makanan & Minuman,12,Jakarta Pusat,P32,DKI Jakarta,6480
21/01/2020 0:00,1,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000041,oksigen medis,Obat & Alat Medis,8,Jakarta Pusat,P32,DKI Jakarta,4160
21/01/2020 0:00,1,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000036,nebulizer mini 1 buah,Obat & Alat Medis,19,Surabaya,P10,Jawa Timur,12160
21/01/2020 0:00,1,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000021,kacang goreng 1 kg,Makanan & Minuman,19,Surabaya,P10,Jawa Timur,7410
21/01/2020 0:00,1,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000004,kacang panjang 1 kg,Buah & Sayur,4,Surabaya,P10,Jawa Timur,1360
21/01/2020 0:00,1,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000039,masker hijab 1 pak,Obat & Alat Medis,12,Surabaya,P10,Jawa Timur,2160
21/01/2020 0:00,1,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000016,mie instant 1 kotak (40 bungkus),Makanan & Minuman,7,Makassar,P26,Sulawesi Selatan,33110
21/01/2020 0:00,1,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000038,suplemen daya tahan tubuh,Obat & Alat Medis,8,Makassar,P26,Sulawesi Selatan,1760
21/01/2020 0:00,1,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000018,jus kesehatan 600 ml,Makanan & Minuman,12,Makassar,P26,Sulawesi Selatan,3360
22/01/2020 0:00,1,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000007,ketimun 1 kg,Buah & Sayur,7,Makassar,P26,Sulawesi Selatan,1260
22/01/2020 0:00,1,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000007,ketimun 1 kg,Buah & Sayur,8,Makassar,P26,Sulawesi Selatan,1440
22/01/2020 0:00,1,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000023,markisa 600 ml,Makanan & Minuman,15,Makassar,P26,Sulawesi Selatan,6450
22/01/2020 0:00,1,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000005,kacang hijau 1 kg,Buah & Sayur,2,Jakarta Pusat,P32,DKI Jakarta,680
22/01/2020 0:00,1,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000005,kacang hijau 1 kg,Buah & Sayur,18,Jakarta Pusat,P32,DKI Jakarta,6120
22/01/2020 0:00,1,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000005,kacang hijau 1 kg,Buah & Sayur,10,Jakarta Pusat,P32,DKI Jakarta,3400
22/01/2020 0:00,1,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000032,tissue wajah 1 pak,Obat & Alat Medis,14,Jakarta Pusat,P32,DKI Jakarta,2660
22/01/2020 0:00,1,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000013,susu kotak (800 ml),Makanan & Minuman,20,Surabaya,P10,Jawa Timur,10800
22/01/2020 0:00,1,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000009,rambutan 1 kg,Buah & Sayur,18,Surabaya,P10,Jawa Timur,1980
22/01/2020 0:00,1,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000012,wortel 1 kg,Buah & Sayur,10,Surabaya,P10,Jawa Timur,1600
23/01/2020 0:00,1,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000013,susu kotak (800 ml),Makanan & Minuman,6,Surabaya,P10,Jawa Timur,3240
23/01/2020 0:00,1,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000030,obat batuk sirup,Obat & Alat Medis,20,Surabaya,P10,Jawa Timur,2400
23/01/2020 0:00,1,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000034,tissue alkohol 1 pak,Obat & Alat Medis,5,Surabaya,P10,Jawa Timur,4400
23/01/2020 0:00,1,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000033,pulse oximeter 1 buah,Obat & Alat Medis,2,Makassar,P26,Sulawesi Selatan,1400
23/01/2020 0:00,1,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000027,masker medis 1 pak,Obat & Alat Medis,10,Makassar,P26,Sulawesi Selatan,5500
23/01/2020 0:00,1,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000041,oksigen medis,Obat & Alat Medis,6,Makassar,P26,Sulawesi Selatan,3120
23/01/2020 0:00,1,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000032,tissue wajah 1 pak,Obat & Alat Medis,9,Makassar,P26,Sulawesi Selatan,1710
23/01/2020 0:00,1,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000011,semangka 1 buah,Buah & Sayur,17,Jakarta Pusat,P32,DKI Jakarta,510
23/01/2020 0:00,1,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000003,buncis 1 kg,Buah & Sayur,13,Jakarta Pusat,P32,DKI Jakarta,2990
23/01/2020 0:00,1,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000026,minuman probiotik,Makanan & Minuman,14,Jakarta Pusat,P32,DKI Jakarta,420
24/01/2020 0:00,1,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000003,buncis 1 kg,Buah & Sayur,16,Jakarta Pusat,P32,DKI Jakarta,3680
24/01/2020 0:00,1,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000010,salak 1 kg,Buah & Sayur,16,Jakarta Pusat,P32,DKI Jakarta,480
24/01/2020 0:00,1,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000023,markisa 600 ml,Makanan & Minuman,11,Jakarta Pusat,P32,DKI Jakarta,4730
24/01/2020 0:00,1,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000005,kacang hijau 1 kg,Buah & Sayur,4,Surabaya,P10,Jawa Timur,1360
24/01/2020 0:00,1,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000018,jus kesehatan 600 ml,Makanan & Minuman,10,Surabaya,P10,Jawa Timur,2800
24/01/2020 0:00,1,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000023,markisa 600 ml,Makanan & Minuman,4,Surabaya,P10,Jawa Timur,1720
24/01/2020 0:00,1,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000033,pulse oximeter 1 buah,Obat & Alat Medis,7,Makassar,P26,Sulawesi Selatan,4900
24/01/2020 0:00,1,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000035,hand sanitizer,Obat & Alat Medis,15,Makassar,P26,Sulawesi Selatan,5100
24/01/2020 0:00,1,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000027,masker medis 1 pak,Obat & Alat Medis,11,Makassar,P26,Sulawesi Selatan,6050
24/01/2020 0:00,1,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000017,air mineral 600 ml,Makanan & Minuman,16,Makassar,P26,Sulawesi Selatan,480
25/01/2020 0:00,1,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000014,telur ayam ras 1 kg,Makanan & Minuman,19,Makassar,P26,Sulawesi Selatan,7600
25/01/2020 0:00,1,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000028,paracetamol 1 pak,Obat & Alat Medis,5,Makassar,P26,Sulawesi Selatan,4350
25/01/2020 0:00,1,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000029,permen herbal 1 pak,Obat & Alat Medis,9,Makassar,P26,Sulawesi Selatan,1530
25/01/2020 0:00,1,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000039,masker hijab 1 pak,Obat & Alat Medis,2,Jakarta Pusat,P32,DKI Jakarta,360
25/01/2020 0:00,1,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000027,masker medis 1 pak,Obat & Alat Medis,11,Jakarta Pusat,P32,DKI Jakarta,6050
25/01/2020 0:00,1,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000028,paracetamol 1 pak,Obat & Alat Medis,18,Jakarta Pusat,P32,DKI Jakarta,15660
25/01/2020 0:00,1,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000005,kacang hijau 1 kg,Buah & Sayur,18,Surabaya,P10,Jawa Timur,6120
25/01/2020 0:00,1,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000041,oksigen medis,Obat & Alat Medis,13,Surabaya,P10,Jawa Timur,6760
25/01/2020 0:00,1,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000011,semangka 1 buah,Buah & Sayur,3,Surabaya,P10,Jawa Timur,90
25/01/2020 0:00,1,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000004,kacang panjang 1 kg,Buah & Sayur,20,Surabaya,P10,Jawa Timur,6800
26/01/2020 0:00,1,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000022,kacang mete 1 kg,Makanan & Minuman,10,Makassar,P26,Sulawesi Selatan,21200
26/01/2020 0:00,1,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000008,pisang 1 sisir,Buah & Sayur,13,Makassar,P26,Sulawesi Selatan,780
26/01/2020 0:00,1,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000028,paracetamol 1 pak,Obat & Alat Medis,11,Makassar,P26,Sulawesi Selatan,9570
26/01/2020 0:00,1,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000017,air mineral 600 ml,Makanan & Minuman,17,Jakarta Pusat,P32,DKI Jakarta,510
26/01/2020 0:00,1,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000010,salak 1 kg,Buah & Sayur,16,Jakarta Pusat,P32,DKI Jakarta,480
26/01/2020 0:00,1,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000024,bumbu fried chicken,Makanan & Minuman,14,Jakarta Pusat,P32,DKI Jakarta,5740
26/01/2020 0:00,1,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000016,mie instant 1 kotak (40 bungkus),Makanan & Minuman,18,Jakarta Pusat,P32,DKI Jakarta,85140
26/01/2020 0:00,1,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000020,snack gurih 1 ons,Makanan & Minuman,14,Surabaya,P10,Jawa Timur,2520
26/01/2020 0:00,1,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000023,markisa 600 ml,Makanan & Minuman,7,Surabaya,P10,Jawa Timur,3010
26/01/2020 0:00,1,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000004,kacang panjang 1 kg,Buah & Sayur,15,Surabaya,P10,Jawa Timur,5100
27/01/2020 0:00,1,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000010,salak 1 kg,Buah & Sayur,20,Surabaya,P10,Jawa Timur,600
27/01/2020 0:00,1,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000038,suplemen daya tahan tubuh,Obat & Alat Medis,12,Surabaya,P10,Jawa Timur,2640
27/01/2020 0:00,1,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000037,alkohol,Obat & Alat Medis,18,Surabaya,P10,Jawa Timur,4140
27/01/2020 0:00,1,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000018,jus kesehatan 600 ml,Makanan & Minuman,9,Jakarta Pusat,P32,DKI Jakarta,2520
27/01/2020 0:00,1,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000017,air mineral 600 ml,Makanan & Minuman,6,Jakarta Pusat,P32,DKI Jakarta,180
27/01/2020 0:00,1,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000035,hand sanitizer,Obat & Alat Medis,14,Jakarta Pusat,P32,DKI Jakarta,4760
27/01/2020 0:00,1,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000004,kacang panjang 1 kg,Buah & Sayur,13,Makassar,P26,Sulawesi Selatan,4420
27/01/2020 0:00,1,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000016,mie instant 1 kotak (40 bungkus),Makanan & Minuman,12,Makassar,P26,Sulawesi Selatan,56760
27/01/2020 0:00,1,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000030,obat batuk sirup,Obat & Alat Medis,2,Makassar,P26,Sulawesi Selatan,240
27/01/2020 0:00,1,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000041,oksigen medis,Obat & Alat Medis,16,Makassar,P26,Sulawesi Selatan,8320
28/01/2020 0:00,1,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000005,kacang hijau 1 kg,Buah & Sayur,5,Makassar,P26,Sulawesi Selatan,1700
28/01/2020 0:00,1,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000030,obat batuk sirup,Obat & Alat Medis,8,Makassar,P26,Sulawesi Selatan,960
28/01/2020 0:00,1,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000004,kacang panjang 1 kg,Buah & Sayur,20,Makassar,P26,Sulawesi Selatan,6800
28/01/2020 0:00,1,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000032,tissue wajah 1 pak,Obat & Alat Medis,19,Jakarta Pusat,P32,DKI Jakarta,3610
28/01/2020 0:00,1,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000018,jus kesehatan 600 ml,Makanan & Minuman,16,Jakarta Pusat,P32,DKI Jakarta,4480
28/01/2020 0:00,1,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000022,kacang mete 1 kg,Makanan & Minuman,20,Jakarta Pusat,P32,DKI Jakarta,42400
28/01/2020 0:00,1,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000031,termometer mini 1 buah,Obat & Alat Medis,15,Jakarta Pusat,P32,DKI Jakarta,15150
28/01/2020 0:00,1,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000006,kentang 1 kg,Buah & Sayur,14,Surabaya,P10,Jawa Timur,4620
28/01/2020 0:00,1,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000006,kentang 1 kg,Buah & Sayur,1,Surabaya,P10,Jawa Timur,330
28/01/2020 0:00,1,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000029,permen herbal 1 pak,Obat & Alat Medis,7,Surabaya,P10,Jawa Timur,1190
29/01/2020 0:00,1,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000016,mie instant 1 kotak (40 bungkus),Makanan & Minuman,14,Surabaya,P10,Jawa Timur,66220
29/01/2020 0:00,1,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000014,telur ayam ras 1 kg,Makanan & Minuman,12,Surabaya,P10,Jawa Timur,4800
29/01/2020 0:00,1,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000008,pisang 1 sisir,Buah & Sayur,6,Surabaya,P10,Jawa Timur,360
29/01/2020 0:00,1,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000015,telur ayam kampung 1 kg,Makanan & Minuman,2,Jakarta Pusat,P32,DKI Jakarta,1860
29/01/2020 0:00,1,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000009,rambutan 1 kg,Buah & Sayur,16,Jakarta Pusat,P32,DKI Jakarta,1760
29/01/2020 0:00,1,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000016,mie instant 1 kotak (40 bungkus),Makanan & Minuman,19,Jakarta Pusat,P32,DKI Jakarta,89870
29/01/2020 0:00,1,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000036,nebulizer mini 1 buah,Obat & Alat Medis,3,Jakarta Pusat,P32,DKI Jakarta,1920
29/01/2020 0:00,1,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000014,telur ayam ras 1 kg,Makanan & Minuman,16,Makassar,P26,Sulawesi Selatan,6400
29/01/2020 0:00,1,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000034,tissue alkohol 1 pak,Obat & Alat Medis,4,Makassar,P26,Sulawesi Selatan,3520
29/01/2020 0:00,1,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000009,rambutan 1 kg,Buah & Sayur,7,Makassar,P26,Sulawesi Selatan,770
30/01/2020 0:00,1,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000034,tissue alkohol 1 pak,Obat & Alat Medis,5,Makassar,P26,Sulawesi Selatan,4400
30/01/2020 0:00,1,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000005,kacang hijau 1 kg,Buah & Sayur,11,Makassar,P26,Sulawesi Selatan,3740
30/01/2020 0:00,1,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000029,permen herbal 1 pak,Obat & Alat Medis,9,Makassar,P26,Sulawesi Selatan,1530
30/01/2020 0:00,1,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000035,hand sanitizer,Obat & Alat Medis,9,Jakarta Pusat,P32,DKI Jakarta,3060
30/01/2020 0:00,1,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000010,salak 1 kg,Buah & Sayur,15,Jakarta Pusat,P32,DKI Jakarta,450
30/01/2020 0:00,1,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000033,pulse oximeter 1 buah,Obat & Alat Medis,10,Jakarta Pusat,P32,DKI Jakarta,7000
30/01/2020 0:00,1,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000031,termometer mini 1 buah,Obat & Alat Medis,15,Jakarta Pusat,P32,DKI Jakarta,15150
30/01/2020 0:00,1,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000015,telur ayam kampung 1 kg,Makanan & Minuman,10,Surabaya,P10,Jawa Timur,9300
30/01/2020 0:00,1,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000015,telur ayam kampung 1 kg,Makanan & Minuman,3,Surabaya,P10,Jawa Timur,2790
30/01/2020 0:00,1,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000002,bawang putih 1 kg,Buah & Sayur,7,Surabaya,P10,Jawa Timur,1190
31/01/2020 0:00,1,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000010,salak 1 kg,Buah & Sayur,6,Surabaya,P10,Jawa Timur,180
31/01/2020 0:00,1,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000027,masker medis 1 pak,Obat & Alat Medis,15,Surabaya,P10,Jawa Timur,8250
31/01/2020 0:00,1,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000007,ketimun 1 kg,Buah & Sayur,15,Surabaya,P10,Jawa Timur,2700
31/01/2020 0:00,1,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000038,suplemen daya tahan tubuh,Obat & Alat Medis,19,Surabaya,P10,Jawa Timur,4180
31/01/2020 0:00,1,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000003,buncis 1 kg,Buah & Sayur,16,Jakarta Pusat,P32,DKI Jakarta,3680
